clientsid,cli_no,date,cli_name,address,phone,rep_no,branch_no,birth_date,last_trade,addr,city,state,zip,lname,fname,middle,soc_sec,employer,empaddr,nocontact,customerid,lastmodify,addr2,longname,acct_type,inact_date,nac_date,jtsoc_sec,jtname,jtdob,closed,rap,cru_date,m_addr,m_addr2,m_city,m_state,m_zip,open_date,email
NULL,999909212,3/8/2003 0:00,"RESTE, KIM",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,RESTE,KIM,NULL,999-90-9212,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999920467,12/19/2002 0:00,"RAINDEER, AUBRIE A",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,PORTSMOUTH,NH,03801-,RAINDEER,AUBRIE A,NULL,999-92-0467,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999920751,3/8/2003 0:00,"WOOD, CHRISTOPHER",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,WOOD,CHRISTOPHER,NULL,999-92-0751,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99994117M,1/5/2003 0:00,"DESK, RICHARD",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-,DESK,RICHARD,NULL,999-94-117M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999924970,1/7/2003 0:00,"CHAIR, JOANNE",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,BARRINGTON,NH,03825-2827,CHAIR,JOANNE,NULL,999-92-4970,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999925457,12/26/2002 0:00,"PENS, MARK A",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-,PENS,MARK A,NULL,999-92-5457,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999929241,1/4/2003 0:00,"PENN, MARIA J",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,PENN,MARIA J,NULL,999-92-9241,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999966806,3/8/2003 0:00,"GLASS, JENNIFER",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NULL,NH,NULL,GLASS,JENNIFER,NULL,999-96-6806,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99992195M,12/30/2002 0:00,"BROWN, CATHERINE M",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NEWFIELDS,NH,03856-,BROWN,CATHERINE M,NULL,999-92-195M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999903431,1/7/2003 0:00,"BLACK, JOANNE",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,BARRINGTON,NH,03825-2827,BLACK,JOANNE,NULL,999-90-3431,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999906413,1/18/2003 0:00,"DUTCHESS, JON",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,DUTCHESS,JON,NULL,999-90-6413,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99991162M,10/21/2002 0:00,"SINGER, KRISTAN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,ROCHESTER,NH,03867-3716,SINGER,KRISTAN,NULL,999-91-162M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99990825M,12/7/2002 0:00,"SCREAMER, CAROL F",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,SOMERSWORTH,NH,03878-,SCREAMER,CAROL F,NULL,999-90-825M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99996655M,12/28/2002 0:00,"MEDALS, STEVEN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,ALBUQUERQUE,NM,87109-5116,MEDALS,STEVEN,NULL,999-96-655M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99991268M,10/21/2002 0:00,"WALLACE, DAVID J",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,EAST KINGSTON,NH,03827-5712,WALLACE,DAVID J,NULL,999-91-268M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999902309,1/7/2003 0:00,"WINDOWS, SAMUEL J",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,SEABROOK,NH,03874-4186,WINDOWS,SAMUEL J,NULL,999-90-2309,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99994420M,1/21/2001 0:00,"CUPS, JOHN",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,6/4/1996 0:00,1/22/1998 0:00,123 SKYWOOD DRIVE NORTH PARK O,REDFORD,MI,48239-0000,CUPS,JOHN,NULL,999-94-420M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99995179M,10/21/2002 0:00,"COFFEE, KAREN S",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-2728,COFFEE,KAREN S,NULL,999-95-179M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99995181M,11/30/2002 0:00,"ERASER, R JON",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,3/5/1998 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,NOTTINGHAM,NH,03290-,ERASER,R JON,NULL,999-95-181M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99996903M,10/21/2002 0:00,"BOZ, THOMAS F",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NEWFIELDS,NH,03856-8300,BOZ,THOMAS F,NULL,999-96-903M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99991193M,3/27/2003 0:00,"ZINGER, JOHN J",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,BERNARDSVILLE,NJ,07924-2627,ZINGER,JOHN J,NULL,999-91-193M,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999953309,10/21/2002 0:00,"LASTLY, FLORENCE H",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,MANCHESTER,NH,03104-3810,LASTLY,FLORENCE H,NULL,999-95-3309,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99994256J,1/4/2003 0:00,"WINTERS, ROBERT J",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,GREENLAND,NH,03840-6206,WINTERS,ROBERT J,NULL,999-94-256J,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999903509,3/8/2003 0:00,"HALEY, HERBERT",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,KITTERY,ME,03904-,HALEY,HERBERT,NULL,999-90-3509,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999907188,3/8/2003 0:00,"JULES, MYRON",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,RYE,NH,03870-,JULES,MYRON,NULL,999-90-7188,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999907624,3/8/2003 0:00,"SAMS, FRANCES",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,PORTSMOUTH,NH,03801-,SAMS,FRANCES,NULL,999-90-7624,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999908159,3/8/2003 0:00,"DINGY, BRUCE",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,DINGY,BRUCE,NULL,999-90-8159,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999908216,3/8/2003 0:00,"DASTERD, JOHN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,ACTON,ME,04001-,DASTERD,JOHN,NULL,999-90-8216,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99999985T,12/26/2002 0:00,"BASLEY, DOROTHY D QUIMB",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,ROCHESTER,NH,03867-,BASLEY,DOROTHY D QUIMB,NULL,999-99-985T,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999924759,3/8/2003 0:00,"LUNG, JOHN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,CONCORD,NH,03301-,LUNG,JOHN,NULL,999-92-4759,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999944365,3/8/2003 0:00,"HEART, LAWRENCE",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,MANCHESTER,NH,03109-,HEART,LAWRENCE,NULL,999-94-4365,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999945525,3/8/2003 0:00,"FOOT, SHERMAN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,KITTERY,ME,03904-,FOOT,SHERMAN,NULL,999-94-5525,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999946507,3/8/2003 0:00,"HANDS, ERVIN",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,HAMPTON,NH,03842-,HANDS,ERVIN,NULL,999-94-6507,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999946541,10/21/2002 0:00,"WILLIS, DOROTHY S",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,TILTON,NH,03276-5613,WILLIS,DOROTHY S,NULL,999-94-6541,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999948020,12/20/2002 0:00,"FRANKS, WILLETTA",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NEWINGTON,NH,03801-,FRANKS,WILLETTA,NULL,999-94-8020,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999948046,12/6/2002 0:00,"PARKS, GERARD N",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,ROCHESTER,NH,03867-,PARKS,GERARD N,NULL,999-94-8046,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999948394,3/8/2003 0:00,"TIM, DORIA",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,KENSINGTON,NH,03827-,TIM,DORIA,NULL,999-94-8394,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999948454,3/8/2003 0:00,"JOHNS, GEORGE",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,RYE,NH,03870-,JOHNS,GEORGE,NULL,999-94-8454,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999948496,3/8/2003 0:00,"LONGLY, GEORGE",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NEWMARKET,NH,03857-,LONGLY,GEORGE,NULL,999-94-8496,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999948528,3/7/2003 0:00,"DEARBORN, YVETTE",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,PORTSMOUTH,NH,03801-,DEARBORN,YVETTE,NULL,999-94-8528,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999948607,3/8/2003 0:00,"DEADERS, ARTHUR",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,DEADERS,ARTHUR,NULL,999-94-8607,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999963292,3/8/2003 0:00,"POLLIS, JOSEPH",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,SOMERSWORTH,NH,03878-,POLLIS,JOSEPH,NULL,999-96-3292,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99995972J,12/31/2002 0:00,"JACKS, ROBERT L",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,ELIOT,ME,03903-1829,JACKS,ROBERT L,NULL,999-95-972J,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999966120,3/8/2003 0:00,"QUERTY, FLORENCE",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,GREENLAND,NH,03840-,QUERTY,FLORENCE,NULL,999-96-6120,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999966924,3/8/2003 0:00,"WITRES, MARY",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,WITRES,MARY,NULL,999-96-6924,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999967263,3/8/2003 0:00,"KOLS, JOSEPH",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,HAMPTON,NH,03842-,KOLS,JOSEPH,NULL,999-96-7263,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999967538,3/8/2003 0:00,"WALLACE, GLORIA",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,WALLACE,GLORIA,NULL,999-96-7538,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999968210,12/26/2002 0:00,"HACKMAN, RAYMOND G",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-,HACKMAN,RAYMOND G,NULL,999-96-8210,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999981031,3/8/2003 0:00,"JUJU, LAWRENCE",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,JUJU,LAWRENCE,NULL,999-98-1031,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999981577,3/8/2003 0:00,"LEE, ANNABEL",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,SOMERSWORTH,NH,03878-,LEE,ANNABEL,NULL,999-98-1577,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999981879,3/8/2003 0:00,"POLINE, ROLAND",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,POLINE,ROLAND,NULL,999-98-1879,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999986756,3/8/2003 0:00,"AUILE, NORMAN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,EAST WAKEFIELD,NH,03830-,AUILE,NORMAN,NULL,999-98-6756,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999987693,3/8/2003 0:00,"KEWEUI, LOUIS",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,YORK,ME,03909-,KEWEUI,LOUIS,NULL,999-98-7693,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999987886,3/8/2003 0:00,"RESTE, RUTH",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NEW CASTLE,NH,03854-,RESTE,RUTH,NULL,999-98-7886,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999988164,3/8/2003 0:00,"RAINDEER, CHARLES",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,KITTERY,ME,03904-,RAINDEER,CHARLES,NULL,999-98-8164,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999988255,3/8/2003 0:00,"WOOD, VIRGINIA",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,EXETER,NH,03833-,WOOD,VIRGINIA,NULL,999-98-8255,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999988591,3/8/2003 0:00,"DESK, RAYMOND",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NEWMARKET,NH,03857-,DESK,RAYMOND,NULL,999-98-8591,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999988888,11/11/2002 0:00,"CHAIR, WILLIAM A",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-4471,CHAIR,WILLIAM A,NULL,999-98-8888,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
